date,year,month,hr,weekday,workingday,season,weathersit,cnt,registered,casual,temp,hum,windspeed,holiday
2011-01-11,2011,Jan,2,Tuesday,1,Spring,Cloudy,3,3,0,6.5600000000000005,55.00000000000001,12.998000000000001,Holiday
2011-01-11,2011,Jan,5,Tuesday,1,Spring,Cloudy,6,6,0,6.5600000000000005,55.00000000000001,8.9981,Holiday
2011-01-11,2011,Jan,6,Tuesday,1,Spring,Cloudy,27,27,0,6.5600000000000005,55.00000000000001,8.9981,Holiday
2011-01-11,2011,Jan,7,Tuesday,1,Spring,Cloudy,99,97,2,6.5600000000000005,55.00000000000001,0.0,Holiday
2011-01-11,2011,Jan,8,Tuesday,1,Spring,Cloudy,217,214,3,7.38,51.0,6.0032,Holiday
2011-01-11,2011,Jan,9,Tuesday,1,Spring,Cloudy,130,127,3,7.38,51.0,11.0014,Holiday
2011-01-11,2011,Jan,10,Tuesday,1,Spring,Cloudy,54,51,3,8.200000000000001,51.0,11.0014,Holiday
2011-01-11,2011,Jan,11,Tuesday,1,Spring,Cloudy,35,31,4,8.200000000000001,47.0,8.9981,Holiday
2011-01-11,2011,Jan,12,Tuesday,1,Spring,Cloudy,57,55,2,8.200000000000001,51.0,7.0015,Holiday
2011-01-11,2011,Jan,13,Tuesday,1,Spring,Cloudy,52,46,6,8.200000000000001,59.0,6.0032,Holiday
2011-01-11,2011,Jan,14,Tuesday,1,Spring,Cloudy,63,60,3,8.200000000000001,59.0,6.0032,Holiday
2011-01-11,2011,Jan,15,Tuesday,1,Spring,Cloudy,47,45,2,6.5600000000000005,80.0,6.0032,Holiday
2011-01-11,2011,Jan,16,Tuesday,1,Spring,Cloudy,76,72,4,6.5600000000000005,86.0,15.001299999999999,Holiday
2011-01-11,2011,Jan,17,Tuesday,1,Spring,Cloudy,136,130,6,6.5600000000000005,86.0,15.001299999999999,Holiday
2011-01-11,2011,Jan,18,Tuesday,1,Spring,Light Snow/Rain,95,94,1,6.5600000000000005,93.0,7.0015,Holiday
2011-01-11,2011,Jan,19,Tuesday,1,Spring,Light Snow/Rain,51,51,0,6.5600000000000005,93.0,0.0,Holiday
2011-01-11,2011,Jan,20,Tuesday,1,Spring,Light Snow/Rain,32,32,0,6.5600000000000005,93.0,12.998000000000001,Holiday
2011-01-11,2011,Jan,21,Tuesday,1,Spring,Light Snow/Rain,20,20,0,6.5600000000000005,86.0,6.0032,Holiday
2011-01-11,2011,Jan,22,Tuesday,1,Spring,Light Snow/Rain,29,28,1,6.5600000000000005,93.0,7.0015,Holiday
2011-01-11,2011,Jan,23,Tuesday,1,Spring,Light Snow/Rain,19,18,1,6.5600000000000005,93.0,6.0032,Holiday
2011-01-12,2011,Jan,0,Wednesday,1,Spring,Cloudy,7,7,0,6.5600000000000005,86.0,6.0032,Holiday
2011-01-12,2011,Jan,1,Wednesday,1,Spring,Cloudy,6,6,0,6.5600000000000005,86.0,7.0015,Holiday
2011-01-12,2011,Jan,2,Wednesday,1,Spring,Clear,1,1,0,5.74,86.0,8.9981,Holiday
2011-01-12,2011,Jan,5,Wednesday,1,Spring,Clear,5,5,0,5.74,86.0,11.0014,Holiday
2011-01-12,2011,Jan,6,Wednesday,1,Spring,Clear,16,16,0,4.92,93.0,8.9981,Holiday
2011-01-12,2011,Jan,7,Wednesday,1,Spring,Clear,54,54,0,5.74,69.0,8.9981,Holiday
2011-01-12,2011,Jan,8,Wednesday,1,Spring,Clear,128,125,3,6.5600000000000005,59.0,11.0014,Holiday
2011-01-12,2011,Jan,9,Wednesday,1,Spring,Clear,81,78,3,6.5600000000000005,59.0,22.0028,Holiday
2011-01-12,2011,Jan,10,Wednesday,1,Spring,Clear,39,39,0,7.38,55.00000000000001,15.001299999999999,Holiday
2011-01-12,2011,Jan,11,Wednesday,1,Spring,Clear,35,32,3,8.200000000000001,51.0,26.0027,Holiday
2011-01-12,2011,Jan,12,Wednesday,1,Spring,Clear,55,52,3,8.200000000000001,47.0,39.000699999999995,Holiday
2011-01-12,2011,Jan,13,Wednesday,1,Spring,Clear,49,49,0,9.02,44.0,23.9994,Holiday
2011-01-12,2011,Jan,14,Wednesday,1,Spring,Clear,44,44,0,8.200000000000001,47.0,22.0028,Holiday
2011-01-12,2011,Jan,15,Wednesday,1,Spring,Clear,49,48,1,8.200000000000001,47.0,27.999299999999998,Holiday
2011-01-12,2011,Jan,16,Wednesday,1,Spring,Clear,68,63,5,9.02,44.0,22.0028,Holiday
2011-01-12,2011,Jan,17,Wednesday,1,Spring,Clear,139,139,0,8.200000000000001,47.0,23.9994,Holiday
2011-01-12,2011,Jan,18,Wednesday,1,Spring,Clear,137,135,2,8.200000000000001,47.0,35.0008,Holiday
2011-01-12,2011,Jan,19,Wednesday,1,Spring,Clear,83,82,1,7.38,47.0,27.999299999999998,Holiday
2011-01-12,2011,Jan,20,Wednesday,1,Spring,Clear,56,54,2,6.5600000000000005,50.0,22.0028,Holiday
2011-01-12,2011,Jan,21,Wednesday,1,Spring,Clear,57,57,0,6.5600000000000005,55.00000000000001,22.0028,Holiday
2011-01-12,2011,Jan,22,Wednesday,1,Spring,Clear,33,32,1,6.5600000000000005,55.00000000000001,30.002599999999997,Holiday
2011-01-12,2011,Jan,23,Wednesday,1,Spring,Clear,20,19,1,5.74,59.0,27.999299999999998,Holiday
2011-01-13,2011,Jan,0,Thursday,1,Spring,Clear,7,6,1,5.74,59.0,19.0012,Holiday
2011-01-13,2011,Jan,1,Thursday,1,Spring,Clear,2,2,0,5.74,50.0,19.0012,Holiday
2011-01-13,2011,Jan,2,Thursday,1,Spring,Clear,2,2,0,5.74,50.0,23.9994,Holiday
2011-01-13,2011,Jan,3,Thursday,1,Spring,Clear,3,3,0,5.74,50.0,22.0028,Holiday
2011-01-13,2011,Jan,4,Thursday,1,Spring,Clear,4,4,0,5.74,50.0,16.997899999999998,Holiday
2011-01-13,2011,Jan,5,Thursday,1,Spring,Clear,3,3,0,5.74,50.0,19.999499999999998,Holiday
2011-01-13,2011,Jan,6,Thursday,1,Spring,Clear,28,28,0,4.92,54.0,8.9981,Holiday
2011-01-13,2011,Jan,7,Thursday,1,Spring,Clear,72,72,0,4.92,54.0,8.9981,Holiday
2011-01-13,2011,Jan,8,Thursday,1,Spring,Clear,202,197,5,5.74,50.0,12.998000000000001,Holiday
2011-01-13,2011,Jan,9,Thursday,1,Spring,Clear,139,137,2,5.74,50.0,22.0028,Holiday
2011-01-13,2011,Jan,10,Thursday,1,Spring,Cloudy,38,36,2,6.5600000000000005,50.0,23.9994,Holiday
2011-01-13,2011,Jan,11,Thursday,1,Spring,Cloudy,37,33,4,8.200000000000001,44.0,30.002599999999997,Holiday
2011-01-13,2011,Jan,12,Thursday,1,Spring,Clear,52,49,3,8.200000000000001,44.0,27.999299999999998,Holiday
2011-01-13,2011,Jan,13,Thursday,1,Spring,Clear,83,81,2,9.02,41.0,30.002599999999997,Holiday
2011-01-13,2011,Jan,14,Thursday,1,Spring,Clear,42,39,3,9.02,41.0,26.0027,Holiday
2011-01-13,2011,Jan,15,Thursday,1,Spring,Clear,60,55,5,9.84,38.0,19.999499999999998,Holiday
2011-01-13,2011,Jan,16,Thursday,1,Spring,Clear,78,76,2,9.84,38.0,23.9994,Holiday
2011-01-13,2011,Jan,17,Thursday,1,Spring,Clear,162,158,4,8.200000000000001,40.0,19.0012,Holiday
2011-01-13,2011,Jan,18,Thursday,1,Spring,Clear,144,141,3,8.200000000000001,40.0,22.0028,Holiday
2011-01-13,2011,Jan,19,Thursday,1,Spring,Clear,99,98,1,6.5600000000000005,47.0,16.997899999999998,Holiday
2011-01-13,2011,Jan,20,Thursday,1,Spring,Clear,64,64,0,6.5600000000000005,47.0,15.001299999999999,Holiday
2011-01-13,2011,Jan,21,Thursday,1,Spring,Clear,40,40,0,5.74,46.0,19.999499999999998,Holiday
2011-01-13,2011,Jan,22,Thursday,1,Spring,Clear,30,30,0,5.74,46.0,22.0028,Holiday
2011-01-13,2011,Jan,23,Thursday,1,Spring,Clear,15,14,1,4.92,50.0,12.998000000000001,Holiday
2011-01-14,2011,Jan,0,Friday,1,Spring,Clear,14,14,0,4.92,50.0,12.998000000000001,Holiday
2011-01-14,2011,Jan,1,Friday,1,Spring,Clear,5,5,0,4.1000000000000005,54.0,11.0014,Holiday
2011-01-14,2011,Jan,2,Friday,1,Spring,Clear,1,1,0,4.1000000000000005,54.0,8.9981,Holiday
2011-01-14,2011,Jan,3,Friday,1,Spring,Clear,1,1,0,4.1000000000000005,54.0,7.0015,Holiday
2011-01-14,2011,Jan,5,Friday,1,Spring,Clear,8,8,0,4.1000000000000005,54.0,6.0032,Holiday
2011-01-14,2011,Jan,6,Friday,1,Spring,Clear,17,17,0,4.1000000000000005,54.0,0.0,Holiday
2011-01-14,2011,Jan,7,Friday,1,Spring,Clear,70,70,0,4.1000000000000005,74.0,11.0014,Holiday
2011-01-14,2011,Jan,8,Friday,1,Spring,Clear,158,156,2,4.92,68.0,0.0,Holiday
2011-01-14,2011,Jan,9,Friday,1,Spring,Clear,117,117,0,5.74,69.0,8.9981,Holiday
2011-01-14,2011,Jan,10,Friday,1,Spring,Clear,44,40,4,7.38,55.00000000000001,12.998000000000001,Holiday
2011-01-14,2011,Jan,11,Friday,1,Spring,Clear,53,47,6,7.38,51.0,19.0012,Holiday
2011-01-14,2011,Jan,12,Friday,1,Spring,Clear,61,59,2,8.200000000000001,44.0,16.997899999999998,Holiday
2011-01-14,2011,Jan,13,Friday,1,Spring,Clear,77,73,4,9.02,37.0,26.0027,Holiday
2011-01-14,2011,Jan,14,Friday,1,Spring,Clear,64,59,5,9.02,41.0,19.0012,Holiday
2011-01-14,2011,Jan,15,Friday,1,Spring,Clear,68,59,9,9.84,38.0,11.0014,Holiday
2011-01-14,2011,Jan,16,Friday,1,Spring,Clear,90,87,3,9.02,41.0,7.0015,Holiday
2011-01-14,2011,Jan,17,Friday,1,Spring,Clear,159,155,4,9.02,41.0,11.0014,Holiday
2011-01-14,2011,Jan,18,Friday,1,Spring,Clear,139,134,5,8.200000000000001,47.0,0.0,Holiday
2011-01-14,2011,Jan,19,Friday,1,Spring,Clear,92,89,3,6.5600000000000005,59.0,6.0032,Holiday
2011-01-14,2011,Jan,20,Friday,1,Spring,Clear,68,68,0,7.38,59.0,0.0,Holiday
2011-01-14,2011,Jan,21,Friday,1,Spring,Clear,52,48,4,6.5600000000000005,69.0,0.0,Holiday
2011-01-14,2011,Jan,22,Friday,1,Spring,Cloudy,36,34,2,6.5600000000000005,69.0,0.0,Holiday
2011-01-14,2011,Jan,23,Friday,1,Spring,Cloudy,27,26,1,7.38,55.00000000000001,0.0,Holiday
2011-01-15,2011,Jan,0,Saturday,0,Spring,Clear,28,25,3,7.38,55.00000000000001,0.0,Holiday
2011-01-15,2011,Jan,1,Saturday,0,Spring,Cloudy,20,18,2,6.5600000000000005,59.0,6.0032,Holiday
2011-01-15,2011,Jan,2,Saturday,0,Spring,Cloudy,12,12,0,6.5600000000000005,59.0,6.0032,Holiday
2011-01-15,2011,Jan,3,Saturday,0,Spring,Cloudy,8,7,1,6.5600000000000005,59.0,0.0,Holiday
2011-01-15,2011,Jan,4,Saturday,0,Spring,Cloudy,5,5,0,6.5600000000000005,59.0,0.0,Holiday
2011-01-15,2011,Jan,5,Saturday,0,Spring,Clear,1,1,0,6.5600000000000005,59.0,0.0,Holiday
2011-01-15,2011,Jan,6,Saturday,0,Spring,Clear,3,2,1,5.74,63.0,7.0015,Holiday
2011-01-15,2011,Jan,7,Saturday,0,Spring,Clear,10,9,1,5.74,63.0,0.0,Holiday
2011-01-15,2011,Jan,8,Saturday,0,Spring,Clear,23,22,1,5.74,63.0,8.9981,Holiday
2011-01-15,2011,Jan,9,Saturday,0,Spring,Clear,33,31,2,6.5600000000000005,64.0,8.9981,Holiday
2011-01-15,2011,Jan,10,Saturday,0,Spring,Clear,59,57,2,7.38,59.0,11.0014,Holiday
2011-01-15,2011,Jan,11,Saturday,0,Spring,Clear,72,54,18,8.200000000000001,55.00000000000001,15.001299999999999,Holiday
2011-01-15,2011,Jan,12,Saturday,0,Spring,Clear,89,74,15,9.84,48.0,15.001299999999999,Holiday
2011-01-15,2011,Jan,13,Saturday,0,Spring,Clear,101,80,21,11.48,38.0,19.999499999999998,Holiday
2011-01-15,2011,Jan,14,Saturday,0,Spring,Clear,118,92,26,12.299999999999999,39.0,19.0012,Holiday
2011-01-15,2011,Jan,15,Saturday,0,Spring,Cloudy,129,108,21,13.120000000000001,36.0,12.998000000000001,Holiday
2011-01-15,2011,Jan,16,Saturday,0,Spring,Cloudy,128,95,33,13.940000000000001,34.0,12.998000000000001,Holiday
2011-01-15,2011,Jan,17,Saturday,0,Spring,Cloudy,83,54,29,13.120000000000001,36.0,19.0012,Holiday
2011-01-15,2011,Jan,18,Saturday,0,Spring,Cloudy,84,69,15,12.299999999999999,45.0,16.997899999999998,Holiday
2011-01-15,2011,Jan,19,Saturday,0,Spring,Cloudy,74,60,14,13.120000000000001,39.0,16.997899999999998,Holiday
2011-01-15,2011,Jan,20,Saturday,0,Spring,Cloudy,41,35,6,13.120000000000001,39.0,16.997899999999998,Holiday
2011-01-15,2011,Jan,21,Saturday,0,Spring,Cloudy,57,51,6,13.120000000000001,39.0,15.001299999999999,Holiday
2011-01-15,2011,Jan,22,Saturday,0,Spring,Cloudy,26,26,0,12.299999999999999,42.0,7.0015,Holiday
2011-01-15,2011,Jan,23,Saturday,0,Spring,Clear,44,39,5,12.299999999999999,45.0,19.0012,Holiday
2011-01-16,2011,Jan,0,Sunday,0,Spring,Clear,39,33,6,10.66,56.00000000000001,0.0,Holiday
2011-01-16,2011,Jan,1,Sunday,0,Spring,Clear,23,19,4,10.66,56.00000000000001,8.9981,Holiday
2011-01-16,2011,Jan,2,Sunday,0,Spring,Clear,16,13,3,10.66,56.00000000000001,6.0032,Holiday
2011-01-16,2011,Jan,3,Sunday,0,Spring,Clear,15,6,9,9.02,69.0,0.0,Holiday
2011-01-16,2011,Jan,4,Sunday,0,Spring,Clear,1,1,0,10.66,56.00000000000001,11.0014,Holiday
2011-01-16,2011,Jan,5,Sunday,0,Spring,Cloudy,2,1,1,10.66,56.00000000000001,11.0014,Holiday
2011-01-16,2011,Jan,6,Sunday,0,Spring,Cloudy,1,1,0,10.66,56.00000000000001,11.0014,Holiday
2011-01-16,2011,Jan,7,Sunday,0,Spring,Cloudy,3,3,0,9.84,56.00000000000001,19.999499999999998,Holiday
2011-01-16,2011,Jan,8,Sunday,0,Spring,Clear,18,18,0,9.02,55.00000000000001,19.0012,Holiday
2011-01-16,2011,Jan,9,Sunday,0,Spring,Clear,32,29,3,9.02,51.0,16.997899999999998,Holiday
2011-01-16,2011,Jan,10,Sunday,0,Spring,Clear,79,71,8,9.02,51.0,19.0012,Holiday
2011-01-16,2011,Jan,11,Sunday,0,Spring,Clear,93,70,23,9.84,44.0,16.997899999999998,Holiday
2011-01-16,2011,Jan,12,Sunday,0,Spring,Clear,104,75,29,9.84,41.0,19.0012,Holiday
2011-01-16,2011,Jan,13,Sunday,0,Spring,Clear,118,95,23,10.66,35.0,19.999499999999998,Holiday
2011-01-16,2011,Jan,14,Sunday,0,Spring,Clear,91,69,22,11.48,36.0,16.997899999999998,Holiday
2011-01-16,2011,Jan,15,Sunday,0,Spring,Clear,113,78,35,10.66,38.0,16.997899999999998,Holiday
2011-01-16,2011,Jan,16,Sunday,0,Spring,Clear,99,77,22,9.84,38.0,15.001299999999999,Holiday
2011-01-16,2011,Jan,17,Sunday,0,Spring,Clear,105,82,23,9.02,37.0,16.997899999999998,Holiday
2011-01-16,2011,Jan,18,Sunday,0,Spring,Clear,67,56,11,8.200000000000001,40.0,11.0014,Holiday
2011-01-16,2011,Jan,19,Sunday,0,Spring,Clear,61,47,14,7.38,47.0,8.9981,Holiday
2011-01-16,2011,Jan,20,Sunday,0,Spring,Clear,57,50,7,7.38,47.0,11.0014,Holiday
2011-01-16,2011,Jan,21,Sunday,0,Spring,Clear,28,22,6,7.38,51.0,11.0014,Holiday
2011-01-16,2011,Jan,22,Sunday,0,Spring,Cloudy,21,19,2,8.200000000000001,49.0,8.9981,Holiday
2011-01-16,2011,Jan,23,Sunday,0,Spring,Cloudy,18,18,0,8.200000000000001,40.0,7.0015,Holiday
2011-01-17,2011,Jan,0,Monday,0,Spring,Cloudy,17,16,1,8.200000000000001,47.0,15.001299999999999,Not On Holiday
2011-01-17,2011,Jan,1,Monday,0,Spring,Cloudy,16,15,1,8.200000000000001,44.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,2,Monday,0,Spring,Cloudy,8,8,0,7.38,43.0,16.997899999999998,Not On Holiday
2011-01-17,2011,Jan,3,Monday,0,Spring,Cloudy,2,2,0,7.38,43.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,4,Monday,0,Spring,Cloudy,3,2,1,7.38,43.0,8.9981,Not On Holiday
2011-01-17,2011,Jan,5,Monday,0,Spring,Cloudy,1,1,0,7.38,43.0,11.0014,Not On Holiday
2011-01-17,2011,Jan,6,Monday,0,Spring,Cloudy,5,5,0,7.38,43.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,7,Monday,0,Spring,Cloudy,13,9,4,6.5600000000000005,50.0,8.9981,Not On Holiday
2011-01-17,2011,Jan,8,Monday,0,Spring,Cloudy,33,30,3,6.5600000000000005,47.0,15.001299999999999,Not On Holiday
2011-01-17,2011,Jan,9,Monday,0,Spring,Cloudy,47,39,8,6.5600000000000005,47.0,15.001299999999999,Not On Holiday
2011-01-17,2011,Jan,10,Monday,0,Spring,Cloudy,57,50,7,6.5600000000000005,50.0,16.997899999999998,Not On Holiday
2011-01-17,2011,Jan,11,Monday,0,Spring,Cloudy,64,55,9,6.5600000000000005,55.00000000000001,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,12,Monday,0,Spring,Cloudy,80,70,10,7.38,47.0,8.9981,Not On Holiday
2011-01-17,2011,Jan,13,Monday,0,Spring,Cloudy,93,80,13,7.38,47.0,8.9981,Not On Holiday
2011-01-17,2011,Jan,14,Monday,0,Spring,Cloudy,86,74,12,7.38,43.0,7.0015,Not On Holiday
2011-01-17,2011,Jan,15,Monday,0,Spring,Cloudy,93,72,21,8.200000000000001,47.0,11.0014,Not On Holiday
2011-01-17,2011,Jan,16,Monday,0,Spring,Cloudy,82,76,6,8.200000000000001,47.0,11.0014,Not On Holiday
2011-01-17,2011,Jan,17,Monday,0,Spring,Clear,71,67,4,8.200000000000001,51.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,18,Monday,0,Spring,Cloudy,92,85,7,7.38,55.00000000000001,16.997899999999998,Not On Holiday
2011-01-17,2011,Jan,19,Monday,0,Spring,Light Snow/Rain,60,58,2,7.38,59.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,20,Monday,0,Spring,Light Snow/Rain,33,29,4,6.5600000000000005,80.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,21,Monday,0,Spring,Light Snow/Rain,27,24,3,6.5600000000000005,80.0,12.998000000000001,Not On Holiday
2011-01-17,2011,Jan,22,Monday,0,Spring,Light Snow/Rain,13,13,0,5.74,93.0,16.997899999999998,Not On Holiday
2011-01-17,2011,Jan,23,Monday,0,Spring,Light Snow/Rain,4,3,1,6.5600000000000005,86.0,19.0012,Not On Holiday
2011-01-18,2011,Jan,12,Tuesday,1,Spring,Cloudy,3,3,0,8.200000000000001,86.0,22.0028,Holiday
2011-01-18,2011,Jan,13,Tuesday,1,Spring,Cloudy,22,22,0,8.200000000000001,86.0,15.001299999999999,Holiday
2011-01-18,2011,Jan,14,Tuesday,1,Spring,Cloudy,28,26,2,9.02,80.0,11.0014,Holiday
2011-01-18,2011,Jan,15,Tuesday,1,Spring,Cloudy,35,32,3,9.02,87.0,11.0014,Holiday
2011-01-18,2011,Jan,16,Tuesday,1,Spring,Cloudy,61,61,0,9.02,87.0,12.998000000000001,Holiday
2011-01-18,2011,Jan,17,Tuesday,1,Spring,Cloudy,125,124,1,9.02,82.0,12.998000000000001,Holiday
2011-01-18,2011,Jan,18,Tuesday,1,Spring,Cloudy,133,132,1,9.02,80.0,11.0014,Holiday
2011-01-18,2011,Jan,19,Tuesday,1,Spring,Cloudy,99,98,1,9.02,80.0,8.9981,Holiday
2011-01-18,2011,Jan,20,Tuesday,1,Spring,Cloudy,83,83,0,9.02,87.0,0.0,Holiday
2011-01-18,2011,Jan,21,Tuesday,1,Spring,Cloudy,41,41,0,9.02,93.0,7.0015,Holiday
2011-01-18,2011,Jan,22,Tuesday,1,Spring,Cloudy,33,33,0,9.02,93.0,6.0032,Holiday
2011-01-18,2011,Jan,23,Tuesday,1,Spring,Cloudy,20,19,1,9.02,93.0,0.0,Holiday
2011-01-19,2011,Jan,0,Wednesday,1,Spring,Cloudy,3,3,0,9.02,93.0,0.0,Holiday
2011-01-19,2011,Jan,1,Wednesday,1,Spring,Light Snow/Rain,7,6,1,9.02,93.0,8.9981,Holiday
2011-01-19,2011,Jan,2,Wednesday,1,Spring,Light Snow/Rain,3,3,0,9.02,93.0,8.9981,Holiday
2011-01-19,2011,Jan,4,Wednesday,1,Spring,Light Snow/Rain,2,1,1,9.02,93.0,8.9981,Holiday
2011-01-19,2011,Jan,5,Wednesday,1,Spring,Cloudy,7,7,0,9.02,93.0,6.0032,Holiday
2011-01-19,2011,Jan,6,Wednesday,1,Spring,Cloudy,32,32,0,9.02,93.0,6.0032,Holiday
2011-01-19,2011,Jan,7,Wednesday,1,Spring,Cloudy,90,89,1,9.84,92.0,7.0015,Holiday
2011-01-19,2011,Jan,8,Wednesday,1,Spring,Cloudy,197,196,1,9.84,93.0,7.0015,Holiday
2011-01-19,2011,Jan,9,Wednesday,1,Spring,Cloudy,109,107,2,9.84,93.0,7.0015,Holiday
2011-01-19,2011,Jan,10,Wednesday,1,Spring,Cloudy,47,46,1,10.66,93.0,8.9981,Holiday
2011-01-19,2011,Jan,11,Wednesday,1,Spring,Cloudy,52,47,5,11.48,87.0,6.0032,Holiday
2011-01-19,2011,Jan,12,Wednesday,1,Spring,Cloudy,70,65,5,12.299999999999999,81.0,6.0032,Holiday
2011-01-19,2011,Jan,13,Wednesday,1,Spring,Clear,78,67,11,16.400000000000002,62.0,19.0012,Holiday
2011-01-19,2011,Jan,14,Wednesday,1,Spring,Clear,75,68,7,16.400000000000002,57.99999999999999,16.997899999999998,Holiday
2011-01-19,2011,Jan,15,Wednesday,1,Spring,Clear,82,78,4,16.400000000000002,54.0,19.0012,Holiday
2011-01-19,2011,Jan,16,Wednesday,1,Spring,Clear,104,94,10,15.58,57.99999999999999,26.0027,Holiday
2011-01-19,2011,Jan,17,Wednesday,1,Spring,Clear,197,190,7,14.76,56.99999999999999,22.0028,Holiday
2011-01-19,2011,Jan,18,Wednesday,1,Spring,Clear,161,156,5,13.940000000000001,61.0,19.0012,Holiday
2011-01-19,2011,Jan,19,Wednesday,1,Spring,Clear,112,108,4,13.120000000000001,56.99999999999999,27.999299999999998,Holiday
2011-01-19,2011,Jan,20,Wednesday,1,Spring,Clear,76,74,2,13.120000000000001,49.0,19.999499999999998,Holiday
2011-01-19,2011,Jan,21,Wednesday,1,Spring,Clear,59,55,4,13.120000000000001,49.0,27.999299999999998,Holiday
2011-01-19,2011,Jan,22,Wednesday,1,Spring,Clear,59,53,6,12.299999999999999,52.0,11.0014,Holiday
2011-01-19,2011,Jan,23,Wednesday,1,Spring,Clear,28,27,1,12.299999999999999,52.0,31.0009,Holiday
2011-01-20,2011,Jan,0,Thursday,1,Spring,Clear,13,8,5,10.66,56.00000000000001,26.0027,Holiday
2011-01-20,2011,Jan,1,Thursday,1,Spring,Clear,5,3,2,10.66,56.00000000000001,0.0,Holiday
2011-01-20,2011,Jan,2,Thursday,1,Spring,Clear,2,2,0,10.66,56.00000000000001,0.0,Holiday
2011-01-20,2011,Jan,3,Thursday,1,Spring,Clear,1,1,0,10.66,56.00000000000001,11.0014,Holiday
2011-01-20,2011,Jan,4,Thursday,1,Spring,Clear,1,1,0,10.66,56.00000000000001,11.0014,Holiday
2011-01-20,2011,Jan,5,Thursday,1,Spring,Clear,6,6,0,9.84,60.0,15.001299999999999,Holiday
2011-01-20,2011,Jan,6,Thursday,1,Spring,Clear,35,35,0,9.02,60.0,15.001299999999999,Holiday
2011-01-20,2011,Jan,7,Thursday,1,Spring,Clear,101,100,1,9.02,55.00000000000001,15.001299999999999,Holiday
2011-01-20,2011,Jan,8,Thursday,1,Spring,Clear,249,247,2,9.02,55.00000000000001,19.0012,Holiday
2011-01-20,2011,Jan,9,Thursday,1,Spring,Cloudy,143,140,3,9.84,52.0,15.001299999999999,Holiday
2011-01-20,2011,Jan,10,Thursday,1,Spring,Clear,57,56,1,10.66,48.0,19.999499999999998,Holiday
2011-01-20,2011,Jan,11,Thursday,1,Spring,Cloudy,68,63,5,11.48,45.0,11.0014,Holiday
2011-01-20,2011,Jan,12,Thursday,1,Spring,Cloudy,84,77,7,12.299999999999999,42.0,0.0,Holiday
2011-01-20,2011,Jan,13,Thursday,1,Spring,Cloudy,98,86,12,11.48,45.0,7.0015,Holiday
2011-01-20,2011,Jan,14,Thursday,1,Spring,Cloudy,81,75,6,12.299999999999999,45.0,8.9981,Holiday
2011-01-20,2011,Jan,15,Thursday,1,Spring,Cloudy,70,62,8,13.120000000000001,45.0,12.998000000000001,Holiday
2011-01-20,2011,Jan,16,Thursday,1,Spring,Cloudy,91,83,8,12.299999999999999,49.0,8.9981,Holiday
2011-01-20,2011,Jan,17,Thursday,1,Spring,Cloudy,215,207,8,12.299999999999999,49.0,7.0015,Holiday
2011-01-20,2011,Jan,18,Thursday,1,Spring,Cloudy,185,184,1,10.66,56.00000000000001,12.998000000000001,Holiday
2011-01-20,2011,Jan,19,Thursday,1,Spring,Clear,152,146,6,10.66,56.00000000000001,22.0028,Holiday
2011-01-20,2011,Jan,20,Thursday,1,Spring,Cloudy,126,124,2,10.66,60.0,19.0012,Holiday
2011-01-20,2011,Jan,21,Thursday,1,Spring,Cloudy,57,54,3,9.84,60.0,16.997899999999998,Holiday
2011-01-20,2011,Jan,22,Thursday,1,Spring,Cloudy,56,56,0,9.84,65.0,19.0012,Holiday
2011-01-20,2011,Jan,23,Thursday,1,Spring,Cloudy,31,28,3,9.84,65.0,22.0028,Holiday
2011-01-21,2011,Jan,0,Friday,1,Spring,Cloudy,21,20,1,9.84,70.0,16.997899999999998,Holiday
2011-01-21,2011,Jan,1,Friday,1,Spring,Cloudy,6,6,0,9.84,70.0,16.997899999999998,Holiday
2011-01-21,2011,Jan,2,Friday,1,Spring,Light Snow/Rain,2,2,0,9.84,75.0,11.0014,Holiday
2011-01-21,2011,Jan,3,Friday,1,Spring,Light Snow/Rain,1,1,0,9.02,80.0,19.999499999999998,Holiday
2011-01-21,2011,Jan,4,Friday,1,Spring,Cloudy,1,1,0,9.02,87.0,6.0032,Holiday
2011-01-21,2011,Jan,5,Friday,1,Spring,Clear,5,4,1,9.84,60.0,27.999299999999998,Holiday
2011-01-21,2011,Jan,6,Friday,1,Spring,Clear,27,27,0,9.02,55.00000000000001,16.997899999999998,Holiday
2011-01-21,2011,Jan,7,Friday,1,Spring,Clear,68,66,2,8.200000000000001,51.0,19.0012,Holiday
2011-01-21,2011,Jan,8,Friday,1,Spring,Clear,217,210,7,8.200000000000001,47.0,22.0028,Holiday
2011-01-21,2011,Jan,9,Friday,1,Spring,Clear,166,159,7,8.200000000000001,51.0,23.9994,Holiday
2011-01-21,2011,Jan,10,Friday,1,Spring,Clear,63,57,6,8.200000000000001,47.0,31.0009,Holiday
2011-01-21,2011,Jan,11,Friday,1,Spring,Clear,59,53,6,9.02,41.0,31.0009,Holiday
